lat,lng,class,colors
-7.318097451704166,112.77710132111947,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.313088443527218,112.71847583638416,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.2593101419870365,112.75826705650013,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.2211580273000004,112.735965,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.2415977272944625,112.69645397032195,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.259012245077125,112.66472973409692,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.2641869287,112.725032095,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.242270141760021,112.79180986444582,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.242405098426017,112.7944201497387,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.2419159,112.7925699,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.266521315077568,112.6460851059686,47,"[96.84075882635294, 121.48228685647058, 178.5099408395294, 0.9]"
-7.242182000000001,112.71616499999999,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.267101040293626,112.71365560668984,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.317542848039999,112.78873798,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.329858539989765,112.80349862244505,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.236401577239327,112.7699440539918,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.240131455946562,112.72224251122314,51,"[81.31294088470588, 105.87257788235293, 172.83622816588235, 0.9]"
-7.300571165521736,112.7356383918046,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.225497600489999,112.723974295,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.287362259231408,112.71720132550834,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.337511203346124,112.72615420925536,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.330372150354536,112.77306993585043,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.220800914296718,112.75949801431656,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.283874496765853,112.75827370978423,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2547774111543655,112.75788936593125,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.27919919388,112.71694011700001,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.262493714526067,112.66198083428957,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.290462910982944,112.7446231769078,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2689910642600015,112.67227684299999,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.300268353234282,112.75572943083691,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.22230012925,112.747939916,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.22306436738,112.74101483700001,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.256512,112.654692,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.25791068903,112.657483975,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.2488731467371075,112.72764379608162,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.270397878747474,112.79488818660096,0,"[127.02116844, 2.8001088, 27.04190616, 0.9]"
-7.23125759959,112.753032356,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.282816539004258,112.7534954132349,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.2724612309140495,112.71811021065258,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.287805183052477,112.69588677070128,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.208420229710001,112.742664602,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.328454189841236,112.69969243740137,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.317063611861108,112.72758932745586,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.267526376950607,112.73063587336989,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.267556662406144,112.73062294963984,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.337704319640792,112.80470452400978,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.3289661364858,112.67721712764,32,"[152.52568301011766, 155.2450468277647, 159.39728466564705, 0.9]"
-7.25515866667951,112.7206320769715,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.272475218099777,112.75182604981384,56,"[61.789954218352946, 82.68365425129412, 159.1419458922353, 0.9]"
-7.336799800589999,112.702369483,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.273666733960125,112.73487541590893,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.226300681964647,112.72862821531125,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.254347999999999,112.75258600000001,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.2716337622300005,112.70994786,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.254175898080001,112.795998654,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.261794408819999,112.67045387600001,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.273290467180849,112.73832163772578,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.2332262381055505,112.6285132225138,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.268574691016258,112.77045947412836,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.246314856226578,112.74260435427792,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.210374595176486,112.76340762135332,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.245817496531996,112.7468071685256,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.255480534238403,112.6435886796755,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.228709262510001,112.737008306,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.326926006076039,112.69985736280904,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2716337622300005,112.70994786,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.223320768467232,112.74493915650187,38,"[132.98867908941176, 148.0628919282353, 174.2869914882353, 0.9]"
-7.24965994097,112.751660295,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.2465959532097495,112.75288762279804,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.302078288608622,112.761237042591,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.250954011439999,112.72872842299999,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.2509918938988065,112.79112856003344,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.23082175863,112.717690845,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.247466867210231,112.76851848317727,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.334626437380001,112.74608510700001,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.302235726433206,112.79019271663587,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.3065561007903,112.73240804672,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.3218819998199995,112.74017062200001,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3184165814211335,112.70911645853492,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.2713076051991345,112.73729876901442,35,"[143.29149657458825, 152.76477704188235, 168.02486429505882, 0.9]"
-7.245040718395002,112.77291104432965,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.283919612298917,112.72850783959043,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.256682305680001,112.768993559,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.256360621655598,112.76839611626923,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.258405251464802,112.74978749271057,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.3404529556699005,112.698162511,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.32602501737,112.699353977,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.238841436690875,112.63408813292273,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.296920307141142,112.754054015294,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.305287043348409,112.7753406014324,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.339495745669999,112.71658216899999,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.335917244822968,112.72251641423546,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.262491351259781,112.75842685857141,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.33743,112.804776,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.335217594043387,112.72673506480301,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.265682282478883,112.77468091587356,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.273758196289999,112.76447417700001,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.2577299961971375,112.7626780373244,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.25210903928,112.75929204399999,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.21624710295,112.75063928600001,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.301835171069003,112.658642099173,3,"[139.3806330275294, 35.956668248470585, 36.45621979835294, 0.9]"
-7.33224282905482,112.72407588286758,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.245991313479319,112.75203159083527,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.313814792321763,112.75161508435072,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.277905725654393,112.76362241376795,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.288793985764594,112.7244100852438,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.262532843530001,112.66528756299999,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.265619802160001,112.716530135,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.21140058713851,112.74554603345064,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.2994734636564464,112.75324949360872,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.213454856639999,112.731756497,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.2872706013399995,112.69632448700001,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.31634432802,112.736946675,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.2087821638300005,112.768880825,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.33259728004,112.804585636,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.2516616568,112.717202919,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.210283987950354,112.76461912261135,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.325836284569495,112.72776637526276,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.259972254269201,112.76268490398,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.279649229126005,112.67912028323843,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.238425,112.76348300000001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.325454393951013,112.74721161344624,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.303554494839999,112.732553896,42,"[117.2516110482353, 138.26186759647058, 179.2604070232941, 0.9]"
-7.223342581299603,112.7310757262528,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.253252840735258,112.75880275971888,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.30903154522,112.78091953399999,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.226972091136703,112.76013309060086,6,"[150.30489679835293, 56.45597623623529, 46.76096731341176, 0.9]"
-7.283137176931,112.80257666608999,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.32497333914,112.76799124200001,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.243127019189999,112.76235667600001,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.23763360543,112.766330583,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.247534731992474,112.64466915354902,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.317556932369523,112.71306682183523,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.2469408465237555,112.64329786867901,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.260268565910001,112.707164949,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.284141388811734,112.74989776160014,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.3092398,112.801604,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.275250937868786,112.76886074546283,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.307936934470001,112.78124212200001,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.250294905669459,112.6306600129455,5,"[146.7915095894118, 50.000577691764704, 43.25284182, 0.9]"
-7.272669235151574,112.723938600691,16,"[172.8882110392941, 110.92975630941176, 89.18398808894118, 0.9]"
-7.239198106232247,112.76258641323382,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.3228434035,112.71492534299999,7,"[153.42806430141175, 62.36855036894117, 50.462364365647055, 0.9]"
-7.3161503581421075,112.79648466495358,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.256044043238852,112.76639350333056,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.337566112856749,112.77837386599472,62,"[41.365026, 53.76923388, 135.66296754, 0.9]"
-7.2322152521000005,112.779534731,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.325405786439999,112.763284288,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.227581390316956,112.78228087413862,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.24033955814259,112.76635222385599,52,"[77.49123988517647, 101.67889346258823, 170.8000954524706, 0.9]"
-7.235768236351691,112.70970853498231,15,"[171.5496480444706, 105.33795611364705, 83.76707423294118, 0.9]"
-7.237100752030059,112.78105305809791,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.262754782240955,112.77399421897393,41,"[121.05683149058824, 140.91506048117648, 178.5567421122353, 0.9]"
-7.269983425739999,112.653456336,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.230065522294861,112.77885663011507,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.340644434680001,112.74330021899999,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.300340600860001,112.779844425,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.274041611299218,112.7137465799717,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.261846538457415,112.68823922607443,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.222862051844849,112.6074910802076,43,"[113.41593540635293, 135.4529231470588, 179.73144222141175, 0.9]"
-7.2874090126899995,112.74319542799999,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.335507318130001,112.747911158,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.2101567673,112.76348964200001,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.2486951526867625,112.78131413325359,22,"[173.67036448235294, 134.03046142588235, 115.7829975635294, 0.9]"
-7.232545244634534,112.77907486836193,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.267400777349071,112.69981613005794,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.250684406462282,112.63938164262704,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.293928233152228,112.80087361260784,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.2589300126300005,112.71893117200001,31,"[155.4105296322353, 155.7150832475294, 156.17409916729412, 0.9]"
-7.27178400221,112.70574108299999,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.311166053842283,112.74273959811501,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.263132839185459,112.64298046734473,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.322323698376608,112.66158247526462,57,"[58.269314745882355, 77.96851929882352, 155.65002396705881, 0.9]"
-7.22173,112.727034,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.2689910642600015,112.67227684299999,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.267102123119637,112.67181952333513,18,"[174.18796674, 119.3351422432941, 97.97817345035293, 0.9]"
-7.221739418943174,112.72749752612137,24,"[171.49692918070588, 140.93366356800001, 125.75623883505882, 0.9]"
-7.21056018506,112.742320781,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.291283188222148,112.77442416200195,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.270991598860375,112.71971454039392,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.219781927102028,112.75414788402306,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.215986435179675,112.75885689991486,12,"[166.83893639788235, 90.9758783322353, 71.07585798847057, 0.9]"
-7.274657904600001,112.72292966299999,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
-7.267048218608607,112.682255027921,44,"[109.53852486141177, 132.43054136823528, 179.88368855364706, 0.9]"
-7.311832479360001,112.74744694799999,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.318130464597885,112.7064002602001,21,"[174.21729269717648, 130.65244345694117, 111.32806226117647, 0.9]"
-7.25240373377,112.738547179,40,"[124.79783126823529, 143.3365437070588, 177.53540049529414, 0.9]"
-7.30136758429109,112.73598504721089,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.24591159865,112.64283826100001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.264953737560001,112.713611405,58,"[54.751371660705885, 73.25007891105882, 152.14729080564706, 0.9]"
-7.244591145018553,112.79418593408586,36,"[139.92795591388239, 151.36581869082355, 170.3068742865882, 0.9]"
-7.211756694019999,112.745862985,55,"[65.42294316141177, 87.26106273317647, 162.1833996409412, 0.9]"
-7.315409935654423,112.77646479775207,9,"[159.91028833341176, 75.18652514823528, 59.02162398070588, 0.9]"
-7.254773240693704,112.76765088947336,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.290331223113853,112.74740407701452,50,"[85.15263113788235, 109.99393877082352, 174.7140458872941, 0.9]"
-7.3161221584256415,112.68178336598663,53,"[73.72999740141177, 97.3365315727059, 168.3980500475294, 0.9]"
-7.334014586869394,112.74209918935196,39,"[128.49344844282354, 145.59428544070587, 176.2895673395294, 0.9]"
-7.31418076669626,112.79705023042764,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.293577720528813,112.71000163309543,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.26528546230945,112.66490609233763,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.337325468862367,112.73345858786342,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.2922575200419475,112.77328391999409,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.318498272960869,112.72898039956205,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.3390753772399995,112.735483555,33,"[149.60668104, 154.71237501599998, 162.55982856, 0.9]"
-7.265303396639999,112.658355509,37,"[136.53698862352942, 149.90158693058822, 172.51341385058822, 0.9]"
-7.3251179225783005,112.70444717307,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.27076598221,112.70701043700001,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.3188959979347405,112.73684277556637,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.2882045085625276,112.72883425425556,13,"[168.62033037811764, 95.89491001976471, 75.25680110752941, 0.9]"
-7.301476601761393,112.76698066119673,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.3195518856927215,112.73899741912355,19,"[174.47194241999998, 123.29671447482353, 102.41555872658823, 0.9]"
-7.29955499616,112.776839488,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.309785235219442,112.80189243531288,20,"[174.4545691884706, 127.05042162917645, 106.86676697647057, 0.9]"
-7.30625210916,112.753488051,4,"[143.2687571075294, 43.53215136141176, 39.749354844, 0.9]"
-7.30082713744,112.777380954,46,"[101.73268462023529, 125.89892008941176, 179.39431262117648, 0.9]"
-7.30119035868366,112.73634299786193,29,"[161.917777188, 152.55004247999997, 147.202033392, 0.9]"
-7.32728453989,112.807867934,34,"[146.46466473882353, 153.77073093882353, 165.3264184517647, 0.9]"
-7.268628597919999,112.761853975,17,"[173.68404986470588, 115.22863405058821, 93.56500776705883, 0.9]"
-7.236431627342787,112.7823070698843,60,"[47.948664303529405, 63.5947935162353, 144.29471750964706, 0.9]"
-7.315829339288138,112.76342408288008,26,"[168.43927854, 146.2026062230588, 134.48816524517648, 0.9]"
-7.285852309281949,112.80098858624508,30,"[159.0636851597647, 154.09938923152941, 151.2463806317647, 0.9]"
-7.261890760689789,112.70596839968977,10,"[162.47860728635294, 80.62897448894117, 62.94984723741176, 0.9]"
-7.345404541452396,112.66598144708144,25,"[170.1972538037647, 143.749033296, 130.15897511364707, 0.9]"
-7.248636426890878,112.72110526865428,2,"[135.48670939835296, 28.36361280564706, 33.16642367223529, 0.9]"
-7.2570496825697495,112.65054781385244,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.327007710651089,112.7678712019653,54,"[69.99333695152941, 92.9337184037647, 165.84722695482355, 0.9]"
-7.2459531587,112.752254154,11,"[164.72828230941175, 85.8467748917647, 66.99229465764705, 0.9]"
-7.220875206830001,112.764876396,27,"[166.60141614, 148.59311365270588, 138.80453540611765, 0.9]"
-7.253672472147907,112.63488165732944,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.327389930180996,112.70344404934649,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.2751470000000005,112.67440900000001,8,"[157.2124108595294, 69.65273503058822, 55.1398435157647, 0.9]"
-7.325565032222,112.70461415332,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.283805726061374,112.70426949111065,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.340452955669999,112.698162511,45,"[105.64578069176471, 129.26183623058822, 179.79734049882353, 0.9]"
-7.25021499256,112.64997890000001,14,"[170.25378818188236, 100.72169216258824, 79.4723974517647, 0.9]"
-7.28789379649,112.696225779,49,"[89.03492751811764, 113.94400708517648, 176.21690704870588, 0.9]"
-7.251143119363607,112.76406680818951,59,"[51.34909995529412, 68.42329607435295, 148.22433922447058, 0.9]"
-7.278822938709764,112.72069092479548,61,"[44.656419204705884, 58.68234419717648, 139.9803572435294, 0.9]"
